Course Name,Access,Year Built,Rating,Number of Reviews,Pct Recommend,Club ID,Course ID,Full Address,Address,City,State,Zip,Address,City,State,St abbrv,Zip,Latitude,Longitude,Accuracy Score,Accuracy Type
Granite Run Golf Course,Semi-Private,1929,,,0%,6959,7648,"5522 Highway 67, Granite Falls, Minnesota 56241, Yellow Medicine County",5522 Highway 67,Granite Falls,Minnesota,56241,5522 Highway 67,Granite Falls,Minnesota,MN,56241,44.7961387,-95.5326334,0.8,ROOFTOP
Oak View Golf Course,Municipal,1959,,,0%,6960,7649,"993 Central Ave W, Greenbush, Minnesota 56726, Roseau County",993 Central Ave W,Greenbush,Minnesota,56726,993 Central Ave W,Greenbush,Minnesota,MN,56726,48.697104,-96.190825,1,rooftop
Two River Golf Course,Semi-Private,1967,,,0%,6961,7650,"903 7th St. S, Hallock, Minnesota 56728, Kittson County",903 7th St. S,Hallock,Minnesota,56728,903 7th St. S,Hallock,Minnesota,MN,56728,48.7706364,-96.9353106,0.6,RANGE_INTERPOLATED
Majestic Oaks Golf Club - Crossroads Golf Course,Public,1991,3,61,54.00%,6962,7651,"701 Bunker Lake Blvd, Ham Lake, Minnesota 55304, Anoka County",701 Bunker Lake Blvd,Ham Lake,Minnesota,55304,701 Bunker Lake Blvd,Ham Lake,Minnesota,MN,55304,45.223958,-93.2498321,0.9,GEOMETRIC_CENTER
Majestic Oaks Golf Club - Executive Golf Course,Public,1975,4.1,7,85.70%,6962,7652,"701 Bunker Lake Blvd, Ham Lake, Minnesota 55304, Anoka County",701 Bunker Lake Blvd,Ham Lake,Minnesota,55304,701 Bunker Lake Blvd,Ham Lake,Minnesota,MN,55304,45.223958,-93.2498321,0.9,GEOMETRIC_CENTER
Majestic Oaks Golf Club - Signature Golf Course,Public,1971,3.2,56,53.30%,6962,7653,"701 Bunker Lake Blvd, Ham Lake, Minnesota 55304, Anoka County",701 Bunker Lake Blvd,Ham Lake,Minnesota,55304,701 Bunker Lake Blvd,Ham Lake,Minnesota,MN,55304,45.223958,-93.2498321,0.9,GEOMETRIC_CENTER
Harmony Golf Club,Semi-Private,1931,,,0%,6963,7654,"535 Fourth St NE, Harmony, Minnesota 55939, Fillmore County",535 Fourth St NE,Harmony,Minnesota,55939,535 Fourth St NE,Harmony,Minnesota,MN,55939,43.558311,-92.004229,1,range_interpolation
Afton Alps Golf Course,Semi-Private,1989,3.7,76,89.40%,6964,7655,"6600 Peller Ave S, Hastings, Minnesota 55033, Washington County",6600 Peller Ave S,Hastings,Minnesota,55033,6600 Peller Ave S,Hastings,Minnesota,MN,55033,44.856443,-92.78023,1,rooftop
Bellwood Oaks Golf Course,Public,1972,3.5,4,75.00%,6965,7656,"13239 210th St E, Hastings, Minnesota 55033, Dakota County",13239 210th St E,Hastings,Minnesota,55033,13239 210th St E,Hastings,Minnesota,MN,55033,44.644904,-92.839309,1,rooftop
Emerald Greens Golf Club - Gold Course,Public,2000,4.6,12,100.00%,6966,7657,"14425 Goodwin Ave, Hastings, Minnesota 55033, Dakota County",14425 Goodwin Ave,Hastings,Minnesota,55033,14425 Goodwin Ave,Hastings,Minnesota,MN,55033,44.738749,-92.954643,1,rooftop
Emerald Greens Golf Club - Silver Course,Public,2000,4.5,19,98.90%,6966,7658,"14425 Goodwin Ave, Hastings, Minnesota 55033, Dakota County",14425 Goodwin Ave,Hastings,Minnesota,55033,14425 Goodwin Ave,Hastings,Minnesota,MN,55033,44.738749,-92.954643,1,rooftop
Hastings Golf Club & Events,Semi-Private,1947,4.4,8,86.10%,6967,7659,"2015 Westview Dr, Hastings, Minnesota 55033, Dakota County",2015 Westview Dr,Hastings,Minnesota,55033,2015 Westview Dr,Hastings,Minnesota,MN,55033,44.72604,-92.874967,1,rooftop
Hidden Greens Golf Course,Public,1976,3.9,75,86.20%,6968,7660,"12977 200th St E, Hastings, Minnesota 55033, Dakota County",12977 200th St E,Hastings,Minnesota,55033,12977 200th St E,Hastings,Minnesota,MN,55033,44.659287,-92.843479,1,rooftop
Hawley Golf & Country Club,Public,1923,,,0%,6969,7661,"301 Highway 10, Hawley, Minnesota 56549, Clay County",301 Highway 10,Hawley,Minnesota,56549,301 Highway 10,Hawley,Minnesota,MN,56549,46.87382,-96.311282,1,rooftop
Oaks Country Club,Public,1977,1,,0%,6970,7662,"73671 170th Ave, Hayfield, Minnesota 55940, Dodge County",73671 170th Ave,Hayfield,Minnesota,55940,73671 170th Ave,Hayfield,Minnesota,MN,55940,43.881832,-92.9049,1,rooftop
Hendricks Golf Club,Semi-Private,1969,4,1,100.00%,6971,7663,"1014 Country Hwy. 17, Hendricks, Minnesota 56136, Lincoln County",1014 Country Hwy. 17,Hendricks,Minnesota,56136,1014 Country Hwy. 17,Hendricks,Minnesota,MN,56136,44.5071858,-96.424213,0.5,APPROXIMATE
Oakwood Golf Course,Public,1973,,,0%,6972,7664,"47420 County Highway 16, Henning, Minnesota 56551",47420 County Highway 16,Henning,Minnesota,56551,47420 County Highway 16,Henning,Minnesota,MN,56551,46.325222,-95.5027,1,rooftop
Hibbing Municipal Golf Course,Public/Municipal,1920,3,1,100.00%,6973,7665,"16th St & 7th Ave E, Hibbing, Minnesota 55746, Saint Louis County",16th St & 7th Ave E,Hibbing,Minnesota,55746,16th St & 7th Ave E,Hibbing,Minnesota,MN,55746,47.4317842,-92.9348036,0.69,GEOMETRIC_CENTER
Mesaba Country Club,Semi-Private,1920,,,0%,6974,7666,"415 E 51 St, Hibbing, Minnesota 55746, Saint Louis County",415 E 51 St,Hibbing,Minnesota,55746,415 E 51 St,Hibbing,Minnesota,MN,55746,47.37911,-92.936751,1,range_interpolation
Quadna Mountain Resort Golf Course,Public/Resort,1966,,,0%,6975,7667,"400 Quadna Rd, Hill City, Minnesota 55748, Aitkin County",400 Quadna Rd,Hill City,Minnesota,55748,400 Quadna Rd,Hill City,Minnesota,MN,55748,46.9762528,-93.592115,0.8,RANGE_INTERPOLATED
Grand National Golf Club,Public,1995,1.3,3,16.70%,6976,7668,"300 Lady Luck Dr, Hinckley, Minnesota 55037, Pine County",300 Lady Luck Dr,Hinckley,Minnesota,55037,300 Lady Luck Dr,Hinckley,Minnesota,MN,55037,46.0071544,-92.9169573,0.6,ROOFTOP
Meadowbrook Golf Club,Public,1926,4,1,100.00%,6977,7669,"201 Meadowbrook Rd, Hopkins, Minnesota 55343, Hennepin County",201 Meadowbrook Rd,Hopkins,Minnesota,55343,201 Meadowbrook Rd,Hopkins,Minnesota,MN,55343,44.923625,-93.373213,1,rooftop
Oak Ridge Country Club,Private,1921,,,0%,6978,7670,"700 Oak Ridge Rd, Hopkins, Minnesota 55305, Hennepin County",700 Oak Ridge Rd,Hopkins,Minnesota,55305,700 Oak Ridge Rd,Hopkins,Minnesota,MN,55305,44.935166,-93.405678,1,range_interpolation
Valley High Country Club,Public,1970,,,0%,6979,7671,"9203 Mound Prairie Drive, Houston, Minnesota 55943, Houston County",9203 Mound Prairie Drive,Houston,Minnesota,55943,9203 Mound Prairie Drive,Houston,Minnesota,MN,55943,43.751434,-91.4324,1,range_interpolation
Hoyt Lakes Golf Course,Municipal,1968,,,0%,6980,7672,"4099 Allen Junction Rd, Hoyt Lakes, MN 55750",4099 Allen Junction Rd,Hoyt Lakes,Minnesota,55750,4099 Allen Junction Rd,Hoyt Lakes,Minnesota,MN,55750,47.521523,-92.112845,1,rooftop
Crow River Country Club,Semi-Private,1938,4.7,3,85.70%,6981,7673,"915 Colorado St NW, Hutchinson, Minnesota 55350, Mc Leod County",915 Colorado St NW,Hutchinson,Minnesota,55350,915 Colorado St NW,Hutchinson,Minnesota,MN,55350,44.9050911,-94.3963501,0.6,GEOMETRIC_CENTER
Meadow Links Golf Course,Public,1999,1,,0%,6982,7674,"940 N High Dr NW, Hutchinson, MN 55350",940 N High Dr NW,Hutchinson,Minnesota,55350,940 N High Dr NW,Hutchinson,Minnesota,MN,55350,44.9065315,-94.385814,0.33,ROOFTOP
The River Golf Course,Public,1998,5,3,100.00%,6983,7675,"4402 County Road 152, International Falls, Minnesota 56649, Koochiching County",4402 County Road 152,International Falls,Minnesota,56649,4402 County Road 152,International Falls,Minnesota,MN,56649,48.573058,-93.451109,1,rooftop
Arbor Pointe Golf Club,Public,1998,4,1,100.00%,6984,7676,"8919 Cahill Ave E, Inver Grove Heights, Minnesota 55076, Dakota County",8919 Cahill Ave E,Inver Grove Heights,Minnesota,55076,8919 Cahill Ave E,Inver Grove Heights,Minnesota,MN,55076,44.82061,-93.041207,1,range_interpolation
Eighteen Hole at Inver Wood Golf Course,Public,1992,,,0%,6985,7677,"1850 70th St E, Inver Grove Heights, Minnesota 55077, Dakota County",1850 70th St E,Inver Grove Heights,Minnesota,55077,1850 70th St E,Inver Grove Heights,Minnesota,MN,55077,44.846032,-93.069704,1,rooftop
The Executive at Inver Wood Golf Course,Public,1991,,,0%,6985,7678,"1850 70th St E, Inver Grove Heights, Minnesota 55077, Dakota County",1850 70th St E,Inver Grove Heights,Minnesota,55077,1850 70th St E,Inver Grove Heights,Minnesota,MN,55077,44.846032,-93.069704,1,rooftop
Sanbrook Golf Course - Championship,Public,1994,,,0%,6986,7679,"2181 County Road 5, Isanti, MN 55040",2181 County Road 5,Isanti,Minnesota,55040,2181 County Road 5,Isanti,Minnesota,MN,55040,45.5005295,-93.3219958,0.33,RANGE_INTERPOLATED
Sanbrook Golf Course - Executive,Public,1994,,,0%,6986,7680,"2181 County Road 5, Isanti, MN 55040",2181 County Road 5,Isanti,Minnesota,55040,2181 County Road 5,Isanti,Minnesota,MN,55040,45.5005295,-93.3219958,0.33,RANGE_INTERPOLATED
Fiddlestix Golf Course,Public,1987,3.2,5,35.30%,6987,7681,"1081 395th St, Isle, Minnesota 56342, Mille Lacs County",1081 395th St,Isle,Minnesota,56342,1081 395th St,Isle,Minnesota,MN,56342,46.118024,-93.434401,1,range_interpolation
Jackson Golf Club,Semi-Private,1950,,,0%,6988,7682,"951 US-71, Jackson, Minnesota 56143, Jackson County",951 US-71,Jackson,Minnesota,56143,951 US-71,Jackson,Minnesota,MN,56143,43.633228,-94.9960652,0.9,ROOFTOP
Loon Lake Public Golf Course,Public,1964,,,0%,6989,7683,"73209 490th Ave, Jackson, Minnesota 56143, Jackson County",73209 490th Ave,Jackson,Minnesota,56143,73209 490th Ave,Jackson,Minnesota,MN,56143,43.547153,-95.094591,1,range_interpolation
Prairie Ridge Golf Course,Public,1995,,,0%,6990,7684,"2000 N Main St, Janesville, Minnesota 56048, Waseca County",2000 N Main St,Janesville,Minnesota,56048,2000 N Main St,Janesville,Minnesota,MN,56048,44.1276579,-93.7092828,0.8,ROOFTOP
Ridges At Sand Creek,Public,2000,2,8,100.00%,6991,7685,"21775 Ridges Drive, Jordan, MN 55352",21775 Ridges Drive,Jordan,Minnesota,55352,21775 Ridges Drive,Jordan,Minnesota,MN,55352,44.634035,-93.612636,1,rooftop
Karlstad Golf Club,Municipal,1940,,,0%,6992,7686,"Highway 11, Karlstad, MN 56732",Highway 11,Karlstad,Minnesota,56732,Highway 11,Karlstad,Minnesota,MN,56732,48.584974,-96.50762,1,street_center
Kenyon Country Club,Semi-Private,1926,,,0%,6993,7687,"45986 Hwy 56, Kenyon, Minnesota 55946, Goodhue County",45986 Hwy 56,Kenyon,Minnesota,55946,45986 Hwy 56,Kenyon,Minnesota,MN,55946,44.284064,-92.978073,1,rooftop
Kimball Golf Club,Semi-Private,1968,4.6,72,93.60%,6994,7688,"11823 County Rd 150, Kimball, Minnesota 55353, Stearns County",11823 County Rd 150,Kimball,Minnesota,55353,11823 County Rd 150,Kimball,Minnesota,MN,55353,45.29537,-94.292119,1,rooftop
Pine Creek Golf Course,Public/Municipal,1957,,,0%,6995,7689,"3815 N Pine Creek Rd, La Crescent, Minnesota 55947, Houston County",3815 N Pine Creek Rd,La Crescent,Minnesota,55947,3815 N Pine Creek Rd,La Crescent,Minnesota,MN,55947,43.839875,-91.369872,1,range_interpolation
Lake City Country Club,Semi-Private,1928,,,0%,6996,7690,"33587 Lakeview Drive, Lake City, Minnesota 55041, Wabasha County",33587 Lakeview Drive,Lake City,Minnesota,55041,33587 Lakeview Drive,Lake City,Minnesota,MN,55041,44.465928,-92.298133,1,rooftop
Lake Pepin Golf Course,Semi-Private,1997,4,1,100.00%,6997,7691,"70895 260th Avenue, Lake City, Minnesota 55041, Wabasha County",70895 260th Avenue,Lake City,Minnesota,55041,70895 260th Avenue,Lake City,Minnesota,MN,55041,44.4096273,-92.1859789,0.6,ROOFTOP
The Jewel Golf Club,Semi-Private,2005,5,67,99.60%,6998,7692,"1900 Clubhouse Dr, Lake City, Minnesota 55041, Wabasha County",1900 Clubhouse Dr,Lake City,Minnesota,55041,1900 Clubhouse Dr,Lake City,Minnesota,MN,55041,44.440299,-92.2906281,0.6,ROOFTOP
Cimarron Golf Course,Public,1971,5,1,100.00%,6999,7693,"901 Lake Elmo Ave No, Lake Elmo, Minnesota 55042, Washington County",901 Lake Elmo Ave No,Lake Elmo,Minnesota,55042,901 Lake Elmo Ave No,Lake Elmo,Minnesota,MN,55042,44.9620411,-92.8815364,0.9,ROOFTOP
Royal Golf Club,Semi-Private,2017,4.3,11,75.60%,7000,7694,"11455 20th St N, Lake Elmo, Minnesota 55042, Washington County",11455 20th St N,Lake Elmo,Minnesota,55042,11455 20th St N,Lake Elmo,Minnesota,MN,55042,44.974749,-92.869065,1,rooftop
Royal Golf Club - Short Course,Semi-Private,2017,,,0%,7000,7695,"11455 20th St N, Lake Elmo, Minnesota 55042, Washington County",11455 20th St N,Lake Elmo,Minnesota,55042,11455 20th St N,Lake Elmo,Minnesota,MN,55042,44.974749,-92.869065,1,rooftop
Green Valley Golf Course,Public,1980,,,0%,7001,7696,"15299 Country Highway 6, Lake Park, Minnesota 56554, Becker County",15299 Country Highway 6,Lake Park,Minnesota,56554,15299 Country Highway 6,Lake Park,Minnesota,MN,56554,46.801153,-96.08425,0.6,ROOFTOP
North Valley Golf Course,Public,1977,5,1,100.00%,7002,7697,"101 Vallebrook Rd, Lakefield, Minnesota 56150, Jackson County",101 Vallebrook Rd,Lakefield,Minnesota,56150,101 Vallebrook Rd,Lakefield,Minnesota,MN,56150,43.689193,-95.172309,1,range_interpolation
Brackett's Crossing Country Club,Private,1961,,,0%,7003,7698,"17976 Judicial Rd, Lakeville, Minnesota 55044, Dakota County",17976 Judicial Rd,Lakeville,Minnesota,55044,17976 Judicial Rd,Lakeville,Minnesota,MN,55044,44.690356,-93.316305,1,rooftop
Crystal Lakes Golf Club,Public,1995,4,6,100.00%,7004,7699,"16725 Innisbrook Dr, Lakeville, Minnesota 55044, Dakota County",16725 Innisbrook Dr,Lakeville,Minnesota,55044,16725 Innisbrook Dr,Lakeville,Minnesota,MN,55044,44.704839,-93.253057,1,rooftop
Heritage Links Golf Club,Public,1997,3.9,130,88.30%,7005,7700,"8075 Lucerne Blvd, Lakeville, Minnesota 55044, Scott County",8075 Lucerne Blvd,Lakeville,Minnesota,55044,8075 Lucerne Blvd,Lakeville,Minnesota,MN,55044,44.634543,-93.358424,1,rooftop
Lancaster Riverside Golf Course,Public/Municipal,1995,,,0%,7006,7701,"US Hwy 59 No, Lancaster, Minnesota 56735, Kittson County",US Hwy 59 No,Lancaster,Minnesota,56735,US Hwy 59 No,Lancaster,Minnesota,MN,56735,48.894,-96.798954,1,street_center
Lanesboro Golf Club,Semi-Private,1925,,,0%,7007,7702,"900 Parkway Ave S, Lanesboro, Minnesota 55949, Fillmore County",900 Parkway Ave S,Lanesboro,Minnesota,55949,900 Parkway Ave S,Lanesboro,Minnesota,MN,55949,43.7125438,-91.9769334,0.4,RANGE_INTERPOLATED
Le Sueur Country Club,Semi-Private,1926,4.7,3,100.00%,7008,7703,"36195 311 Avenue, Le Sueur, Minnesota 56058, Le Sueur County",36195 311 Avenue,Le Sueur,Minnesota,56058,36195 311 Avenue,Le Sueur,Minnesota,MN,56058,44.426587,-93.88888,1,range_interpolation
Shadowbrooke Golf Course,Public,1993,4.3,125,93.50%,7009,7704,"3192 State Hwy 7, Lester Prairie, Minnesota 55354, Mc Leod County",3192 State Hwy 7,Lester Prairie,Minnesota,55354,3192 State Hwy 7,Lester Prairie,Minnesota,MN,55354,44.906977,-94.056884,1,rooftop
Heartland Country Club,Public,1970,,,0%,7010,7705,"19917 Highway 14, Lewiston, Minnesota 55952, Winona County",19917 Highway 14,Lewiston,Minnesota,55952,19917 Highway 14,Lewiston,Minnesota,MN,55952,43.980468,-91.881685,0.6,ROOFTOP
Heartland Country Club - Par-3 Course,Public,0,,,0%,7010,7706,"19917 Highway 14, Lewiston, Minnesota 55952, Winona County",19917 Highway 14,Lewiston,Minnesota,55952,19917 Highway 14,Lewiston,Minnesota,MN,55952,43.980468,-91.881685,0.6,ROOFTOP
Chisago Lakes Golf Course,Semi-Private,1972,4.3,39,91.90%,7011,7707,"12975 292nd St, Lindstrom, Minnesota 55045, Chisago County",12975 292nd St,Lindstrom,Minnesota,55045,12975 292nd St,Lindstrom,Minnesota,MN,55045,45.372208,-92.844681,1,rooftop
Litchfield Golf Club,Public,1927,,,0%,7012,7708,"405 West Pleasure Drive, Litchfield, Minnesota 55355, Meeker County",405 West Pleasure Drive,Litchfield,Minnesota,55355,405 West Pleasure Drive,Litchfield,Minnesota,MN,55355,45.11352,-94.531561,1,range_interpolation
Little Falls Country Club,Public,1930,3.8,26,99.40%,7013,7709,"1 Edgewater Dr, Little Falls, Minnesota 56345, Morrison County",1 Edgewater Dr,Little Falls,Minnesota,56345,1 Edgewater Dr,Little Falls,Minnesota,MN,56345,45.965179,-94.375206,1,range_interpolation
Long Prairie Country Club,Semi-Private,1927,,,0%,7014,7710,"406 6th St SE, Long Prairie, Minnesota 56347, Todd County",406 6th St SE,Long Prairie,Minnesota,56347,406 6th St SE,Long Prairie,Minnesota,MN,56347,45.968838,-94.854982,1,rooftop
Executive at Ridgewood Golf Course,Public,1990,4.6,9,100.00%,7015,7711,"2159 County Road 7 NE, Longville, Minnesota 56655, Cass County",2159 County Road 7 NE,Longville,Minnesota,56655,2159 County Road 7 NE,Longville,Minnesota,MN,56655,46.977456,-94.165497,1,rooftop
Regulation Eighteen at Ridgewood Golf Course,Public,1986,4.6,9,100.00%,7015,7712,"2159 County Road 7 NE, Longville, Minnesota 56655, Cass County",2159 County Road 7 NE,Longville,Minnesota,56655,2159 County Road 7 NE,Longville,Minnesota,MN,56655,46.977456,-94.165497,1,rooftop
Wilderness Trail Golf & Village,Public,1987,,,0%,7016,7713,"741 State Highway 200 NE, Longville, Minnesota 56655, Cass County",741 State Highway 200 NE,Longville,Minnesota,56655,741 State Highway 200 NE,Longville,Minnesota,MN,56655,47.052433,-94.249543,1,rooftop
Superior National at Lutsen - Canyon Nine,Public,1991,3.2,15,91.80%,7017,7714,"5731 Highway 61, Lutsen, Minnesota 55612",5731 Highway 61,Lutsen,Minnesota,55612,5731 Highway 61,Lutsen,Minnesota,MN,55612,47.645746,-90.715477,1,rooftop
Superior National at Lutsen - Mountain Nine,Public,1991,3.2,15,91.80%,7017,7715,"5731 Highway 61, Lutsen, Minnesota 55612",5731 Highway 61,Lutsen,Minnesota,55612,5731 Highway 61,Lutsen,Minnesota,MN,55612,47.645746,-90.715477,1,rooftop
Superior National at Lutsen - River Nine,Public,1991,3.2,15,91.80%,7017,7716,"5731 Highway 61, Lutsen, Minnesota 55612",5731 Highway 61,Lutsen,Minnesota,55612,5731 Highway 61,Lutsen,Minnesota,MN,55612,47.645746,-90.715477,1,rooftop
Luverne Country Club,Semi-Private,1970,,,0%,7018,7717,"1520 111th St, Luverne, Minnesota 56156, Rock County",1520 111th St,Luverne,Minnesota,56156,1520 111th St,Luverne,Minnesota,MN,56156,43.6434214,-96.1666753,0.9,ROOFTOP
Savannah Oaks Golf Course,Public,2006,,,0%,7019,7718,"100 Savannah Heights Blvd, Lynd, Minnesota 56157",100 Savannah Heights Blvd,Lynd,Minnesota,56157,100 Savannah Heights Blvd,Lynd,Minnesota,MN,56157,44.404445,-95.872972,0.6,ROOFTOP
Madelia Golf Course,Public/Municipal,1980,,,0%,7020,7719,"116 W Main St, Madelia, Minnesota 56062, Watonwan County",116 W Main St,Madelia,Minnesota,56062,116 W Main St,Madelia,Minnesota,MN,56062,44.0506194,-94.4188921,0.9,ROOFTOP
Madison Country Club,Semi-Private,1971,,,0%,7021,7720,"W Hwy 40, Madison, Minnesota 56256, Lac Qui Parle County",W Hwy 40,Madison,Minnesota,56256,W Hwy 40,Madison,Minnesota,MN,56256,45.008679,-96.182856,1,street_center
Mahnomen Country Club,Semi-Private,1929,,,0%,7022,7721,"2267 155th Ave, Mahnomen, Minnesota 56557, Mahnomen County",2267 155th Ave,Mahnomen,Minnesota,56557,2267 155th Ave,Mahnomen,Minnesota,MN,56557,47.3160865,-95.9417062,0.8,ROOFTOP
Twenty Nine Pines Golf Course,Public,1974,,,0%,7023,7722,"2871 Sundberg, Mahtowa, Minnesota 55707, Carlton County",2871 Sundberg,Mahtowa,Minnesota,55707,2871 Sundberg,Mahtowa,Minnesota,MN,55707,46.564886,-92.63698,1,rooftop
Mankato Golf Club,Private,1919,,,0%,7024,7723,"100 Augusta Drive, Mankato, Minnesota 56001, Blue Earth County",100 Augusta Drive,Mankato,Minnesota,56001,100 Augusta Drive,Mankato,Minnesota,MN,56001,44.1920591,-93.9776977,0.4,ROOFTOP
Minneopa Golf Club,Public,1929,,,0%,7025,7724,"410 Pintail St, Mankato, Minnesota 56001, Blue Earth County",410 Pintail St,Mankato,Minnesota,56001,410 Pintail St,Mankato,Minnesota,MN,56001,44.147828,-94.064693,1,range_interpolation
Par 3 Executive at Terrace View Golf Course,Public,1973,4,1,100.00%,7026,7725,"Hwy 22 S, Mankato, Minnesota 56001, Blue Earth County",Hwy 22 S,Mankato,Minnesota,56001,Hwy 22 S,Mankato,Minnesota,MN,56001,44.141161,-93.957248,1,street_center
Regulation at Terrace View Golf Course,Public,1973,4,1,100.00%,7026,7726,"Hwy 22 S, Mankato, Minnesota 56001, Blue Earth County",Hwy 22 S,Mankato,Minnesota,56001,Hwy 22 S,Mankato,Minnesota,MN,56001,44.141161,-93.957248,1,street_center
Zumbro Valley Golf Club,Semi-Private,1926,,,0%,7027,7727,"252202 615th Street., Mantorville, MN 55955",252202 615th Street.,Mantorville,Minnesota,55955,252202 615th Street.,Mantorville,Minnesota,MN,55955,44.058421,-92.742733,0.6,GEOMETRIC_CENTER
Rush Creek Golf Club,Public,1996,4.9,6,96.70%,7028,7728,"7801 County Rd 101, Maple Grove, Minnesota 55311, Hennepin County",7801 County Rd 101,Maple Grove,Minnesota,55311,7801 County Rd 101,Maple Grove,Minnesota,MN,55311,45.0968334,-93.5144757,0.7,ROOFTOP
Rush Creek Golf Club - Mac Nine Par-3 Course,Public,2012,,,0%,7028,7729,"7801 County Rd 101, Maple Grove, Minnesota 55311, Hennepin County",7801 County Rd 101,Maple Grove,Minnesota,55311,7801 County Rd 101,Maple Grove,Minnesota,MN,55311,45.0968334,-93.5144757,0.7,ROOFTOP
Sundance Golf Club,Public,1965,3,1,100.00%,7029,7730,"15240 113th Ave No, Maple Grove, Minnesota 55369, Hennepin County",15240 113th Ave No,Maple Grove,Minnesota,55369,15240 113th Ave No,Maple Grove,Minnesota,MN,55369,45.1594309,-93.4743795,0.9,ROOFTOP
Pioneer Creek Golf Course,Public,2000,4.5,4,100.00%,7030,7731,"705 Copeland Rd, Maple Plain MN 55359-9787",705 Copeland Rd,Maple Plain,Minnesota,55359,705 Copeland Rd,Maple Plain,Minnesota,MN,55359,44.990327,-93.748548,1,rooftop
Windsong Farm Golf Club,Private,2003,5,1,100.00%,7031,7732,"18 Golf Walk, Maple Plain, Minnesota 55359, Hennepin County",18 Golf Walk,Maple Plain,Minnesota,55359,18 Golf Walk,Maple Plain,Minnesota,MN,55359,44.983949,-93.738718,1,rooftop
