Club ID,Formatted Address,Address,Lat,Lng,Precisions
9363,"2502 Norton Road, Cashiers, North Carolina, 28717","2502 Norton Rd, Cashiers, NC 28717, USA",35.117659,-83.159225,ROOFTOP
9367,"100 Whippoorwill Ln, Chapel Hill, North Carolina, 27517","100 Whippoorwill Ln, Chapel Hill, NC 27517, USA",35.8601776,-79.0236362,ROOFTOP
9368,"104 Lancaster Dr, Chapel Hill, North Carolina, 27514","104 Lancaster Dr, Chapel Hill, NC 27517, USA",35.919583,-79.0089885,ROOFTOP
9369,"11000 Club Dr, Chapel Hill, North Carolina, 27514","11000 Club Dr, Chapel Hill, NC 27517, USA",35.847003,-79.0394403,ROOFTOP
9372,"500 Finley Golf Course Rd, Chapel Hill, North Carolina, 27514","500 Finley Golf Course Rd, Chapel Hill, NC 27514, USA",35.897016,-79.0221,ROOFTOP
9374,"1300 Lake Wright Rd, China Grove, North Carolina, 28023","1300 Lake Wright Rd, China Grove, NC 28023, USA",35.583364,-80.637604,ROOFTOP
9376,"3300 Garner Rd, Clayton, North Carolina, 27520","3300 E Garner Rd, Clayton, NC 27520, USA",35.6771477,-78.5058567,ROOFTOP
9377,"400 Riverwood Dr, Clayton, North Carolina, 27520","400 Riverwood Dr, Clayton, NC 27527, USA",35.6640899,-78.411389,ROOFTOP
9384,"3247 Weddington Rd, Concord, North Carolina, 28025","3247 Weddington Rd, Concord, NC 28027, USA",35.400592,-80.6296207,ROOFTOP
9388,"3791 Golf Dr, Conover, North Carolina, 28613","3791 Golf Dr NE, Conover, NC 28613, USA",35.7382807,-81.1749058,ROOFTOP
9393,"101 Apple Creek Drive, Dallas, North Carolina, 28043","Alexander Mills, NC 28043, USA",35.3037942,-81.8770671,APPROXIMATE
9402,"1101 W Soundshore Dr, Edenton, North Carolina, 27932","1101 W Sound Shore Dr, Edenton, NC 27932, USA",36.013597,-76.543815,ROOFTOP
9407,"6403 Austin Little Mountain, Elkin, North Carolina, 28621","6403 Austin Little Mountain Rd, Elkin, NC 28621, USA",36.3001,-80.96397,ROOFTOP
9412,"904 4 Wood Dr, Fayetteville, North Carolina, 28301","904 4 Wood Dr, Fayetteville, NC 28312, USA",35.058341,-78.753742,ROOFTOP
9428,"7605 Old Stage Road, Garner, North Carolina, 27529","7605 Old Stage Rd, Raleigh, NC 27603, USA",35.674703,-78.650527,ROOFTOP
9435,"1501-B South Slocumb St, Goldsboro, North Carolina, 27530","1501 S Slocumb St, Goldsboro, NC 27530, USA",35.3619836,-77.9920962,ROOFTOP
9438,"508 Lakeshore Dr, Goldsboro, North Carolina, 27534","508 Lakeshore Dr, Goldsboro, NC 27534, USA",35.3061736,-77.8723682,ROOFTOP
9452,"Marine Corps Air Station, Havelock, North Carolina, 28533","MCAS Cherry Point, NC 28533, USA",34.883318,-76.9062,GEOMETRIC_CENTER
9456,"600 Hedrick Dr, Henderson, North Carolina, 27536","600 Hedrick Dr, Henderson, NC 27537, USA",36.403703,-78.376336,ROOFTOP
9468,"800 Country Club Rd, High Point, North Carolina, 27262","800 Country Club Dr, High Point, NC 27262, USA",35.9665123,-80.0302237,ROOFTOP
9477,"2004 Green Oaks Pkwy, Holly Springs, North Carolina, 7540 ","2008 Green Oaks Pkwy, Holly Springs, NC 27540, USA",35.671586,-78.8778504,ROOFTOP
9481,"15801 N Stone Dr, Huntersville, North Carolina, 28078","15801 Dry Stone Dr, Huntersville, NC 28078, USA",35.4404672,-80.7629752,RANGE_INTERPOLATED
9486,"444 Harris Creek Rd, Jacksonville, North Carolina, 28454","444 Harris Creek Rd, Jacksonville, NC 28540, USA",34.7110579,-77.5801401,ROOFTOP
9505,"2500 Lasker Golf Course Rd, Lasker, North Carolina, 27845","Lasker Golf Course Rd, Lasker, NC, USA",36.3503522,-77.3058394,GEOMETRIC_CENTER
9509,"2431 The Pointe Club Drive, Leland, North Carolina, 8451 ","2431 The Pointe Club Dr, Leland, NC 28451, USA",34.2796079,-78.1006603,ROOFTOP
9511,"2605 Cedar Rock EStates Dr, Lenoir, North Carolina, 28645","2605 Cedar Rock Estate Dr, Cedar Rock, NC 28645, USA",35.9485401,-81.4668051,RANGE_INTERPOLATED
9516,"2500 Hwy 401S, Lillington, North Carolina, 27546","Lillington, NC 27546, USA",35.399327,-78.8158528,APPROXIMATE
9518,"2120 US Highway 105 South, Linville, North Carolina, 28646","2120 NC-105, Linville, NC 28646, USA",36.0966891,-81.8558159,ROOFTOP
9520,"2245 Hwy 105 South, Linville, North Carolina, 28646","2245 NC-105, Linville, NC 28646, USA",36.0988253,-81.8570168,ROOFTOP
9521,"2120 US Highway 105 South, Linville, North Carolina, 28646","2120 NC-105, Linville, NC 28646, USA",36.0966891,-81.8558159,ROOFTOP
9523,"1700 Main St W, Locust, North Carolina, 28097","1700 W Main St, Midland, NC 28107, USA",35.2610626,-80.4567532,ROOFTOP
9535,"9750 Tournament Dr, Matthews, North Carolina, 28105","9750 Tournament Dr, Matthews, NC 28104, USA",35.141265,-80.6132329,ROOFTOP
9540,"105 Scotch Hall Court, Merry Hill, North Carolina, 27957","105 Scotch Hall Ct, Windsor, NC 27983, USA",35.9988725,-76.6905775,ROOFTOP
9545,"1680 Pageland Highway, Monroe, North Carolina, 28110","1680 Pageland Hwy, Monroe, NC 28112, USA",34.967166,-80.5129141,ROOFTOP
9548,"185 Mallard Way, Mooresville, North Carolina, 28115","185 Mallard Way, Mooresville, NC 28117, USA",35.5683677,-80.8945662,ROOFTOP
9574,"20 Land Harbor Plaza, Newland, North Carolina, 28657","20 Linville Harbor Pkwy, Newland, NC 28657, USA",36.0402312,-81.8919694,ROOFTOP
9575,"1 Club House Drive, Newland, North Carolina, 28657","1 Club house Dr, Newland, NC 28657, USA",36.1282231,-81.937614,ROOFTOP
9580,"6330 Castlebrook Way, Ocean Isle Beach, North Carolina, 28469","6330 Castlebrook Way SW, Ocean Isle Beach, NC 28469, USA",33.9300745,-78.4679412,RANGE_INTERPOLATED
9581,"351 Ocean Ridge Pkwy, Ocean Isle Beach, North Carolina, 28469","351 Ocean Ridge Pkwy SW, Ocean Isle Beach, NC 28469, USA",33.9378431,-78.487647,ROOFTOP
9583,"842 Ponderosa Trl, Olivia, North Carolina, 28368","842 Ponderosa Trail, Cameron, NC 28326, USA",35.3161647,-79.1313482,ROOFTOP
9593,"215 Westside Ln, Powells Point, North Carolina, 27941","215 West Side Ln, Powells Point, NC 27966, USA",36.1161797,-75.8427972,ROOFTOP
9596,"192 Golf Course Rd, Raeford, North Carolina, 28376","192 Golf Course Rd, Raeford, NC 28376, USA",34.954835,-79.122731,ROOFTOP
9602,"1410 Riegal Course Rd, Riegelwood, North Carolina, 28456","1410 Riegal Course Rd, Riegelwood, NC 28456, USA",34.347658,-78.2123809,ROOFTOP
9610,"236 Old Wilson Rd, Rocky Mt, North Carolina, 27801","Old Wilson Rd, North Carolina 27801, USA",35.8925532,-77.7972557,GEOMETRIC_CENTER
9611,"900 North green Dr, Rocky Mount, North Carolina, 27804","900 Northgreen Ln, Rocky Mount, NC 27804, USA",35.9885072,-77.7970696,ROOFTOP
9612,"555 Country Club Road, Roseboro, North Carolina, 28382","555 Country Club Rd, Salemburg, NC 28385, USA",34.980108,-78.499949,ROOFTOP
9614,"260 Club House Dr, Roxboro, North Carolina, 27573","260 Club House Rd, Roxboro, NC 27574, USA",36.453055,-78.9924744,ROOFTOP
9615,"183 Golf Cir, Rutherfordton, North Carolina, 28139","183 Golf Cir, Rutherfordton, NC 28139, USA",35.2977367,-81.9813967,ROOFTOP
9624,"2100 Country Club Drive, Sanford, North Carolina, 27330","2100 Country Club Dr, Sanford, NC 27332, USA",35.41456,-79.106323,ROOFTOP
9625,"5634 Quail Ridge Dr, Sanford, North Carolina, 27330","5634 Quail Ridge Dr, Sanford, NC 27332, USA",35.3912582,-79.2365672,ROOFTOP
9627,"442 Tobacco Rd, Sanford, North Carolina, 27330","442 Tobacco Rd, Sanford, NC 27332, USA",35.397399,-79.213672,ROOFTOP
9628,"19387 Rosman Highway, Sapphire, North Carolina, 28774","19387 Rosman Hwy, Sapphire, NC 28774, USA",35.115501,-82.9804005,ROOFTOP
9630,"50 Slicers Ave, Sapphire, North Carolina, 28774","50 Slicers Ave, Sapphire, NC 28774, USA",35.1132459,-83.0252436,ROOFTOP
9631,"120 Handicap Drive, Sapphire, North Carolina, 28774","120 Handicap Dr, Sapphire, NC 28774, USA",35.1192526,-83.0541851,ROOFTOP
9633,"124 East Devonshire Avenue, Seven Lakes, North Carolina, 27376","124 E Devonshire Ave, Seven Lakes, NC 27376, USA",35.272624,-79.561909,ROOFTOP
9634,"2000 Arnold Palmer Drive, Shallote, North Carolina, 28407","2000 Arnold Palmer Dr, Shallotte, NC 28470, USA",33.9608811,-78.372904,ROOFTOP
9653,"1 Saltmeadow Trail, Southport, North Carolina, 28461","Salt Meadow Trail, Bald Head Island, NC 28461, USA",33.861017,-78.004709,GEOMETRIC_CENTER
9663,"225 Country Club Dr, State Road, North Carolina, 28621","225 Country Club Dr, State Rd, NC 28676, USA",36.3073645,-80.8478128,ROOFTOP
9677,"614 Lakeshore Dr., Sunset Beach , North Carolina, 28468","614 Lakeshore Dr, Sunset Beach, NC 28468, USA",33.888226,-78.543531,ROOFTOP
9678,"800 Sandpiper Bay Dr, Sunset Beach, North Carolina, 28468","800 Sandpiper Bay Dr SW, Sunset Beach, NC 28468, USA",33.9188615,-78.5143645,ROOFTOP
9681,"601 Pelliter, Swansboro, North Carolina, 28584","601 Peletier Loop Rd, Swansboro, NC 28584, USA",34.738724,-77.0870659,ROOFTOP
9686,"72 Winding Creek Rd, Thomasville, North Carolina, 27360","72 Winding Creek Rd, Thomasville, NC 27360, USA",35.9014372,-80.0998457,ROOFTOP
9689,"106 Club Rd, Tryon, North Carolina, 28782","106 Club Rd, Tryon, NC 28782, USA",35.2068155,-82.1414121,ROOFTOP
9691,"1540 Grandview Dr, Tuckasegee, North Carolina, 28783","1540 Grandview Dr, Tuckasegee, NC 28783, USA",35.2211344,-83.0579465,ROOFTOP
9727,"4509 Country Club Dr No, Wilson, North Carolina, 27896","4509 Country Club Dr N, Wilson, NC 27896, USA",35.7850957,-77.9393984,ROOFTOP
9733,"542 Meadowlands Dr, Winston Salem, North Carolina, 27107","542 Meadowlands Dr, Winston-Salem, NC 27107, USA",36.0068827,-80.1527728,ROOFTOP
9737,"1570 Bridgeton Rd, Winston-Salem, North Carolina, 27127","1570 Bridgton Rd, Winston-Salem, NC 27127, USA",36.0193279,-80.249957,ROOFTOP
9740,"2380 County Home Rd, Yanceyville, North Carolina, 27379","2380 County Home Rd, Blanch, NC 27212, USA",36.438563,-79.319312,ROOFTOP
9741,"100 Commonwealth Drive, Youngsville, North Carolina, 7596 ","100 Commonwealth Dr, Youngsville, NC 27596, USA",36.0721,-78.520059,ROOFTOP
9746,"8921 E Highway 10, Bismarck, North Dakota, 58504","Bismarck, ND, USA",46.8083268,-100.7837392,APPROXIMATE
9747,"3400 Burnt Creek Loop, Bismarck, North Dakota, 58501","3400 Burnt Creek Loop, Bismarck, ND 58503, USA",46.8997187,-100.835596,ROOFTOP
9754,"14501 88th St SW, Bowman, North Dakota, 58623","14501 88th St SW, Bowman, ND 58623, USA",46.139361,-103.521796,RANGE_INTERPOLATED
9755,"8401 Highway 15, Burlington, North Dakota, 58701","8401 County Rd 15 W, Burlington, ND 58722, USA",48.296641,-101.419,ROOFTOP
9762,"305 Fairway Dr, Cooperstown, North Dakota, 58425","305 Fairway Dr, Cooperstown, ND 58425, USA",47.4475108,-98.1301148,ROOFTOP
9763,"10765 Co Rd 15, Crosby, North Dakota, 58730","10765 Co Rd 15, Crosby, ND 58730, USA",48.9796694,-103.2923932,ROOFTOP
9764,"515 Country Club Dr, Devils Lake, North Dakota, 58301","515 Country Club Dr, Devils Lake, ND 58301, USA",48.0858874,-98.9161637,RANGE_INTERPOLATED
9767,"804 1/2 N Main St, Drayton, North Dakota, 58225","406 1/2 N Main St #804, Drayton, ND 58225, USA",48.5655554,-97.1787525,ROOFTOP
9769,"8151 72nd St SE, Edgeley, North Dakota, 58433","8151 72nd St SE, Edgeley, ND 58433, USA",46.3735647,-98.7152972,ROOFTOP
9770,"10134 US-281, Ellendale, North Dakota, 58436","10134 US-281, Ellendale, ND 58436, USA",45.9479144,-98.5254422,ROOFTOP
9774,"95 Highway 11, Forman, North Dakota, 58032","95 ND-11, Forman, ND 58032, USA",46.1019484,-97.6419023,ROOFTOP
9775,"5761 ND-56, Gackle, North Dakota, 58422","5761 ND-56, Gackle, ND 58442, USA",46.5793114,-99.1425287,RANGE_INTERPOLATED
9777,"4051 County Road 88, Glen Ullin, North Dakota, 58631","4051 Co Rd 88, Glen Ullin, ND 58631, USA",46.8045699,-101.8232314,RANGE_INTERPOLATED
9779,"794 12th Ave. NE, Grand Forks, North Dakota, 58208","794 12th Ave NE, Grand Forks, ND 58201, USA",47.8466899,-97.0006124,ROOFTOP
9781,"250 Elks Dr, Grand Forks, North Dakota, 58206","250 Elks Dr, Grand Forks, ND 58201, USA",47.8981177,-97.0277466,ROOFTOP
9782,"641 Alert Ave, Grand Forks AFB, North Dakota, 58205","641 Alert Ave, Grand Forks AFB, ND 58205, USA",47.9375295,-97.3887027,ROOFTOP
9783,"565 Bogey Rd, Gwinner, North Dakota, 58040","565 bogey, Gwinner, ND 58040, USA",46.2327641,-97.6732785,ROOFTOP
9788,"700 6th Street NW, Hillsboro, North Dakota, 58045","700 6th St NW, Hillsboro, ND 58045, USA",47.41058,-97.0689463,RANGE_INTERPOLATED
9789,"3 Miles West of Hope on Highway 32, Hope, North Dakota, 58046","ND-32, North Dakota, USA",47.3221655,-97.7913644,GEOMETRIC_CENTER
9793,"10456 10th St NW, Killdeer, North Dakota, 58640","10456 10th St NW, Killdeer, ND 58640, USA",47.5500366,-102.7739959,ROOFTOP
9794,"6680 79 Street Southeast, Kulm, North Dakota, 58456","6680 79th St SE, Kulm, ND 58456, USA",46.2729279,-98.8588181,RANGE_INTERPOLATED
9795,"4252 Highway 1, Lakota, North Dakota, 58344","2nd St SE, Lakota, ND 58344, USA",48.0377365,-98.3427946,GEOMETRIC_CENTER
9798,"10650 95th St NE, Langdon, North Dakota, 58249","10650 95th St NE, Langdon, ND 58249, USA",48.7901613,-98.3600968,RANGE_INTERPOLATED
9803,"633 1St Ave SE, Lidgerwood, North Dakota, 58053","1st Ave SE, Lidgerwood, ND 58053, USA",46.0737898,-97.1504937,GEOMETRIC_CENTER
9806,"1002 7th St SW, Mandan, North Dakota, 58554","1002 7th St SW, Mandan, ND 58554, USA",46.817285,-100.9043657,ROOFTOP
9812,"3731 Bible Camp Rd, Medora, North Dakota, 58645","3731 Bible Camp Rd, Medora, ND 58645, USA",46.8732893,-103.5303417,ROOFTOP
9817,"1912 Valley Bluffs Dr, Minot, North Dakota, 58701","1912 Valley Bluffs Dr, Minot, ND 58701, USA",48.1965961,-101.2624166,ROOFTOP
9818,"1176 Golf Dr, Minot, North Dakota, 58705","220 Golf Dr, Minot AFB, ND 58705, USA",48.4128292,-101.3012932,GEOMETRIC_CENTER
9819,"2400 14th Ave SW, Minot, North Dakota, 58701","2400 14th Ave SW, Minot, ND 58701, USA",48.2212374,-101.3341133,RANGE_INTERPOLATED
9821,"9606 36th Ave NW, Mohall, North Dakota, 58761","9606 36th Ave NW, Mohall, ND 58761, USA",48.7636702,-101.4965758,RANGE_INTERPOLATED
9829,"8587 Highway 1, Oakes, North Dakota, 58474","8587 ND-1, Oakes, ND 58474, USA",46.1699805,-98.0934501,ROOFTOP
9835,"Country Club Rd, Ray, North Dakota, 58849","Ray, ND 58849, USA",48.3381588,-103.1698823,GEOMETRIC_CENTER
9836,"3821 10th St NW, Riverdale, North Dakota, 58565","10th St, Riverdale, ND 58565, USA",47.5008919,-101.3607151,GEOMETRIC_CENTER
9837,"8475 40th Ave NE, Rolette, North Dakota, 58366","8475 40th Ave NE, Rolette, ND 58366, USA",48.6427658,-99.7980035,ROOFTOP
9838,"4673 102nd St NE, Rolla, North Dakota, 58367","4673 102nd St NE, Rolla, ND 58367, USA",48.892279,-99.685841,ROOFTOP
9842,"103 Pheasant Dr, South Heart, North Dakota, 58655","103 Pheasant Dr, South Heart, ND 58655, USA",46.8698257,-102.9869659,ROOFTOP
9843,"112 2nd Ave. NE, Stanley, North Dakota, 58784","112 2nd Ave SE, Stanley, ND 58784, USA",48.3170712,-102.3881121,ROOFTOP
9845,"6870 105th NW Dr, Tioga, North Dakota, 58852","6870 105th Dr NW, Tioga, ND 58852, USA",48.4118675,-102.9617771,RANGE_INTERPOLATED
9846,"2848 Highway 14 West, Underwood, North Dakota, 58576","2848 Co Rd 14, Underwood, ND 58576, USA",47.4527948,-101.1524528,ROOFTOP
9849,"4525 N Dakota 41, Velva, North Dakota, 58790","4525 ND-41, Velva, ND 58790, USA",48.0703477,-100.9297629,ROOFTOP
9851,"12114 Co Hwy 55, Walhalla, North Dakota, 58282","12114 Co Hwy 55, Walhalla, ND 58282, USA",48.9185079,-98.0385735,ROOFTOP
9852,"1156 Hwy 83 SW, Washburn, North Dakota, 58577","1156 US-83, Washburn, ND 58577, USA",47.2450542,-100.9602034,RANGE_INTERPOLATED
9853,"3104 4th Ave NE, Watford City, North Dakota, 58854","3104 4th Ave NE, Watford City, ND 58854, USA",47.8045778,-103.2469526,RANGE_INTERPOLATED
9854,"1225 County Rd 6, Westhope, North Dakota, 58793","1225 County Rd 6 NW, Westhope, ND 58793, USA",48.9083753,-101.0159154,RANGE_INTERPOLATED
9856,"5153 109th Avenue NW, Williston, North Dakota, 58802","Links of North Dakota At Red, 5153 109th Ave NW, Ray, ND 58849, USA",48.1617835,-103.0461739,ROOFTOP
9857,"3401 West 42nd St., Williston, North Dakota, 58802","3401 42nd St W, Williston, ND 58801, USA",48.1831575,-103.6679516,RANGE_INTERPOLATED
9866,"600 Schwartz Rd, Akron, Ohio, 44319","600 Swartz Rd, Akron, OH 44319, USA",41.0130809,-81.5037357,ROOFTOP
9872,"3833 N Ridge Rd NW, Alexandria, Ohio, 43001","Alexandria, OH 43001, USA",40.0889523,-82.6123872,APPROXIMATE
9875,"11411 McCallum Avenue, Alliance, Ohio, 44601","11411 McCallum Ave NE, Alliance, OH 44601, USA",40.934655,-81.177542,ROOFTOP
9877,"5762 State Route 7, Andover, Ohio, 44003","5762 OH-7, Andover, OH 44003, USA",41.594326,-80.566986,ROOFTOP
9879,"11492 Township Rd 25, Arlington, Ohio, 45814","11492 Township Rd 25, Findlay, OH 45840, USA",40.9212823,-83.6627457,RANGE_INTERPOLATED
9882,"1406 Township Road 1353, Ashland, Ohio, 44805","1406 Township Rd 1353, Ashland, OH 44805, USA",40.8568702,-82.3943686,ROOFTOP
9888,"106 Golf and Tennis Center, Athens, Ohio, 45701","106 S Green Dr, Athens, OH 45701, USA",39.3211206,-82.0969441,ROOFTOP
9892,"32300 Detroit Rd, Avon, Ohio, 44011","32300 Detroit Rd, Avon, OH 44011, USA",41.4603092,-81.9753853,ROOFTOP
9896,"216 Miller Rd, Avon Lake, Ohio, 44012","216 Miller Rd, Avon Lake, OH 44012, USA",41.4960478,-82.0617846,ROOFTOP
9897,"750 Jaycox Rd, Avon Lake, Ohio, 44012","750 Jaycox Rd, Avon Lake, OH 44012, USA",41.479595,-81.998864,ROOFTOP
9904,"2800 New Germany-Trebein, Beavercreek, Ohio, 45324","2800 New Germany Trebein Rd, Beavercreek, OH 45431, USA",39.7705419,-84.0286884,ROOFTOP
9908,"4622 County Rd 49 No, Bellefontaine, Ohio, 43311","4622 Co Rd 49, Bellefontaine, OH 43311, USA",40.4299649,-83.7510545,ROOFTOP
9916,"18218 State Route 60, Beverly, Ohio, 45715","18218 OH-60, Beverly, OH 45715, USA",39.550744,-81.60376,ROOFTOP
9918,"40 Township Road 203, Bloomingdale, Ohio, 43910","Township Rd 203, Salem Township, OH 43910, USA",40.3841632,-80.8532965,GEOMETRIC_CENTER
9921,"1 W Golf Dr, Boardman, Ohio, 44512","1 W Golf Dr, Boardman, OH 44512, USA",41.0348804,-80.695366,ROOFTOP
9922,"10566 Wilkshire Blvd, Bolivar, Ohio, 44612","10566 Wilkshire Blvd, Bolivar, OH 44612, USA",40.6374692,-81.4532492,ROOFTOP
9927,"7108 Mahoning State Route 45 No, Bristolville, Ohio, 44402","7108 OH-45, North Bloomfield, OH 44450, USA",41.4112961,-80.8688221,ROOFTOP
9928,"975 Metro Valley Pkwy, Broadview Heights, Ohio, 44147","975 Metropolitan Park Dr, Broadview Heights, OH 44147, USA",41.2986719,-81.6765262,ROOFTOP
9932,"10277 County Rd D, Bryan, Ohio, 43506","10277 Co Rd D, Bryan, OH 43506, USA",41.4705224,-84.6269995,RANGE_INTERPOLATED
9943,"4171 Westford Dr, Canfield, Ohio, 44406","4171 Westford Dr, Canfield, OH 44406, USA",41.017003,-80.724743,ROOFTOP
9955,"3242 US Route 127, Celina, Ohio, 45822","3242 US-127, Celina, OH 45822, USA",40.4433865,-84.5716697,ROOFTOP
9956,"8330 E St Route 703, Celina, Ohio, 45822","8330 State Rte 703, Celina, OH 45822, USA",40.550582,-84.4814289,ROOFTOP
9960,"10000 Yankee St, Centerville, Ohio, 45458","10000 Yankee St, Washington Township, OH 45458, USA",39.5988993,-84.1974712,ROOFTOP
9976,"17273 State Route 104, Chillicothe, Ohio, 45601","17273 OH-104, Chillicothe, OH 45601, USA",39.3875089,-83.0122313,ROOFTOP
9981,"6001 Salem Ave, Clayton, Ohio, 45315","6001 Salem Ave, Clayton, OH 45315, USA",39.834534,-84.295552,ROOFTOP
9983,"6571 Cleveland Massillon Rd, Clinton, Ohio, 44216","6571 S Cleveland Massillon Rd, Clinton, OH 44216, USA",40.9610439,-81.6304545,ROOFTOP
9987,"16200 E River Rd, Columbia Station, Ohio, 44028","16200 E River Rd, Columbia Station, OH 44028, USA",41.298638,-81.914773,ROOFTOP
9988,"9691 N Reed Rd, Columbia Station, Ohio, 44028","9691 Reed Rd, Columbia Station, OH 44028, USA",41.345298,-81.98547,ROOFTOP
9993,"14550 S Ave, Columbiana, Ohio, 44408","14550 South Ave, Columbiana, OH 44408, USA",40.9059055,-80.698499,ROOFTOP
10001,"4096 Cadwallader Sonk Rd, Cortland, Ohio, 44410","4096 Cadwallader-Sonk Rd, Cortland, OH 44410, USA",41.2844369,-80.672246,ROOFTOP
10035,"950 Elmore Eastern Rd, Elmore, Ohio, 43416","950 W Elmore Eastern Rd, Elmore, OH 43416, USA",41.4718969,-83.2800592,ROOFTOP
10036,"1211 W River Rd, Elyria, Ohio, 44035","1211 W River Rd N, Elyria, OH 44035, USA",41.3914434,-82.0958606,GEOMETRIC_CENTER
10038,"41971 Oberlin Rd, Elyria, Ohio, 44035","Oberlin Rd, Elyria, OH 44035, USA",41.3473674,-82.1118839,GEOMETRIC_CENTER
10040,"1100 Gulf Rd, Elyria, Ohio, 44035","1100 Gulf Rd, Elyria, OH 44035, USA",41.3968706,-82.0920288,ROOFTOP
10052,"3770 County Rd 23, Fostoria, Ohio, 44830","3770 County Rd 23, Fostoria, OH 44830, USA",41.112641,-83.4427709,ROOFTOP
10053,"11072 Columbus Ave W, Fostoria, Ohio, 44830","11072 Columbus Ave, Fostoria, OH 44830, USA",41.1377465,-83.3896391,RANGE_INTERPOLATED
10080,"16525 Indian Hollow Rd, Grafton, Ohio, 44044","16525 Indian Hollow Rd, Grafton, OH 44044, USA",41.242906,-82.076494,ROOFTOP
10085,"7261 Limes Rd, Greenfield, Ohio, 45123","7261 Limes Rd, Greenfield, OH 45123, USA",39.3828196,-83.4493855,ROOFTOP
10086,"6545 US Route E, Greenville, Ohio, 45331","6545 US-36, Greenville, OH 45331, USA",40.1068633,-84.5589467,ROOFTOP
